identifier,latitude,longitude,date,T2M,RH2M,PRECTOTCORR
04005,20.1244724543268,-90.135307326244,2025-01-01,25.01,79.64,4.5
04005,20.1244724543268,-90.135307326244,2025-01-02,24.45,79.61,2.47
04005,20.1244724543268,-90.135307326244,2025-01-03,24.35,68.67,0.05
04005,20.1244724543268,-90.135307326244,2025-01-04,23.36,66.27,0.0
04005,20.1244724543268,-90.135307326244,2025-01-05,23.25,70.29,0.0
04005,20.1244724543268,-90.135307326244,2025-01-06,25.03,77.89,1.69
04005,20.1244724543268,-90.135307326244,2025-01-07,24.65,72.23,0.58
04005,20.1244724543268,-90.135307326244,2025-01-08,23.52,65.96,0.0
04005,20.1244724543268,-90.135307326244,2025-01-09,23.33,66.46,0.0
04005,20.1244724543268,-90.135307326244,2025-01-10,25.17,67.77,0.01
04005,20.1244724543268,-90.135307326244,2025-01-11,23.32,82.65,3.82
04005,20.1244724543268,-90.135307326244,2025-01-12,25.28,73.36,0.34
04005,20.1244724543268,-90.135307326244,2025-01-13,26.77,75.24,1.98
04005,20.1244724543268,-90.135307326244,2025-01-14,26.71,74.99,3.82
04005,20.1244724543268,-90.135307326244,2025-01-15,26.46,76.13,3.7
04005,20.1244724543268,-90.135307326244,2025-01-16,25.6,74.97,0.37
04005,20.1244724543268,-90.135307326244,2025-01-17,25.28,75.58,0.11
04005,20.1244724543268,-90.135307326244,2025-01-18,26.22,65.61,0.0
04005,20.1244724543268,-90.135307326244,2025-01-19,26.07,71.32,0.14
04005,20.1244724543268,-90.135307326244,2025-01-20,24.91,72.9,0.68
04005,20.1244724543268,-90.135307326244,2025-01-21,24.92,74.15,1.16
04005,20.1244724543268,-90.135307326244,2025-01-22,21.46,68.22,0.67
04005,20.1244724543268,-90.135307326244,2025-01-23,21.95,69.86,0.08
04005,20.1244724543268,-90.135307326244,2025-01-24,21.88,68.98,0.1
04005,20.1244724543268,-90.135307326244,2025-01-25,22.57,61.17,0.02
04005,20.1244724543268,-90.135307326244,2025-01-26,22.59,61.3,0.0
04005,20.1244724543268,-90.135307326244,2025-01-27,25.98,66.74,0.37
04005,20.1244724543268,-90.135307326244,2025-01-28,26.81,64.26,0.3
04005,20.1244724543268,-90.135307326244,2025-01-29,27.43,62.45,0.01
04005,20.1244724543268,-90.135307326244,2025-01-30,27.51,67.58,0.23
04005,20.1244724543268,-90.135307326244,2025-01-31,28.52,67.79,0.34
04005,20.1244724543268,-90.135307326244,2025-02-01,28.12,67.62,0.94
04005,20.1244724543268,-90.135307326244,2025-02-02,27.33,60.22,0.12
04005,20.1244724543268,-90.135307326244,2025-02-03,27.18,62.34,0.33
04005,20.1244724543268,-90.135307326244,2025-02-04,27.52,59.16,0.19
04005,20.1244724543268,-90.135307326244,2025-02-05,27.58,61.67,0.02
04005,20.1244724543268,-90.135307326244,2025-02-06,28.26,57.38,0.01
04005,20.1244724543268,-90.135307326244,2025-02-07,27.46,51.57,0.0
04005,20.1244724543268,-90.135307326244,2025-02-08,26.35,59.18,0.0
04005,20.1244724543268,-90.135307326244,2025-02-09,28.4,59.74,0.0
04005,20.1244724543268,-90.135307326244,2025-02-10,28.16,62.0,0.09
04005,20.1244724543268,-90.135307326244,2025-02-11,27.82,61.9,0.0
04005,20.1244724543268,-90.135307326244,2025-02-12,28.99,60.57,0.0
04005,20.1244724543268,-90.135307326244,2025-02-13,30.08,58.2,0.04
04005,20.1244724543268,-90.135307326244,2025-02-14,29.15,58.61,0.27
04005,20.1244724543268,-90.135307326244,2025-02-15,28.62,60.47,0.21
04005,20.1244724543268,-90.135307326244,2025-02-16,27.93,65.68,8.13
04005,20.1244724543268,-90.135307326244,2025-02-17,26.72,76.13,17.13
04005,20.1244724543268,-90.135307326244,2025-02-18,27.96,66.1,0.06
04005,20.1244724543268,-90.135307326244,2025-02-19,26.57,75.3,11.53
04005,20.1244724543268,-90.135307326244,2025-02-20,24.41,91.32,18.11
