identifier,latitude,longitude,date,T2M,RH2M,PRECTOTCORR
04011,18.0990717371542,-90.7165232837285,2025-01-01,24.7,84.69,4.43
04011,18.0990717371542,-90.7165232837285,2025-01-02,22.95,90.47,3.23
04011,18.0990717371542,-90.7165232837285,2025-01-03,23.64,85.13,3.48
04011,18.0990717371542,-90.7165232837285,2025-01-04,22.84,76.71,0.15
04011,18.0990717371542,-90.7165232837285,2025-01-05,23.16,78.16,0.0
04011,18.0990717371542,-90.7165232837285,2025-01-06,25.59,76.54,0.06
04011,18.0990717371542,-90.7165232837285,2025-01-07,25.43,76.84,0.36
04011,18.0990717371542,-90.7165232837285,2025-01-08,24.65,74.63,0.21
04011,18.0990717371542,-90.7165232837285,2025-01-09,23.78,73.88,0.06
04011,18.0990717371542,-90.7165232837285,2025-01-10,24.81,74.77,0.04
04011,18.0990717371542,-90.7165232837285,2025-01-11,24.92,79.43,2.24
04011,18.0990717371542,-90.7165232837285,2025-01-12,24.81,78.16,0.94
04011,18.0990717371542,-90.7165232837285,2025-01-13,26.22,80.4,6.17
04011,18.0990717371542,-90.7165232837285,2025-01-14,25.78,79.57,2.28
04011,18.0990717371542,-90.7165232837285,2025-01-15,25.56,75.02,0.49
04011,18.0990717371542,-90.7165232837285,2025-01-16,25.21,74.01,0.49
04011,18.0990717371542,-90.7165232837285,2025-01-17,24.84,75.83,0.36
04011,18.0990717371542,-90.7165232837285,2025-01-18,24.8,72.84,0.0
04011,18.0990717371542,-90.7165232837285,2025-01-19,25.65,72.99,0.01
04011,18.0990717371542,-90.7165232837285,2025-01-20,25.89,74.69,0.1
04011,18.0990717371542,-90.7165232837285,2025-01-21,25.58,78.03,4.57
04011,18.0990717371542,-90.7165232837285,2025-01-22,20.95,81.48,6.87
04011,18.0990717371542,-90.7165232837285,2025-01-23,21.57,77.91,0.79
04011,18.0990717371542,-90.7165232837285,2025-01-24,22.87,75.63,1.36
04011,18.0990717371542,-90.7165232837285,2025-01-25,23.0,69.7,0.1
04011,18.0990717371542,-90.7165232837285,2025-01-26,23.33,68.85,0.02
04011,18.0990717371542,-90.7165232837285,2025-01-27,24.72,77.9,2.21
04011,18.0990717371542,-90.7165232837285,2025-01-28,25.69,76.52,1.09
04011,18.0990717371542,-90.7165232837285,2025-01-29,26.43,71.8,0.35
04011,18.0990717371542,-90.7165232837285,2025-01-30,27.45,71.54,0.01
04011,18.0990717371542,-90.7165232837285,2025-01-31,27.96,74.09,1.52
04011,18.0990717371542,-90.7165232837285,2025-02-01,26.85,77.56,4.47
04011,18.0990717371542,-90.7165232837285,2025-02-02,24.76,83.83,6.99
04011,18.0990717371542,-90.7165232837285,2025-02-03,25.44,77.4,2.32
04011,18.0990717371542,-90.7165232837285,2025-02-04,26.03,71.84,0.38
04011,18.0990717371542,-90.7165232837285,2025-02-05,25.76,77.37,2.21
04011,18.0990717371542,-90.7165232837285,2025-02-06,26.69,71.54,0.2
04011,18.0990717371542,-90.7165232837285,2025-02-07,26.45,66.02,0.02
04011,18.0990717371542,-90.7165232837285,2025-02-08,26.26,68.21,0.01
04011,18.0990717371542,-90.7165232837285,2025-02-09,27.29,67.06,0.0
04011,18.0990717371542,-90.7165232837285,2025-02-10,26.38,72.61,0.7
04011,18.0990717371542,-90.7165232837285,2025-02-11,26.78,67.42,0.02
04011,18.0990717371542,-90.7165232837285,2025-02-12,28.14,67.58,0.0
04011,18.0990717371542,-90.7165232837285,2025-02-13,28.94,66.08,0.0
04011,18.0990717371542,-90.7165232837285,2025-02-14,26.78,76.2,9.93
04011,18.0990717371542,-90.7165232837285,2025-02-15,26.59,76.48,0.78
04011,18.0990717371542,-90.7165232837285,2025-02-16,26.91,76.17,2.48
04011,18.0990717371542,-90.7165232837285,2025-02-17,26.34,82.52,7.8
04011,18.0990717371542,-90.7165232837285,2025-02-18,27.16,74.77,0.76
04011,18.0990717371542,-90.7165232837285,2025-02-19,27.97,70.28,0.51
04011,18.0990717371542,-90.7165232837285,2025-02-20,25.79,84.52,27.09
04011,18.0990717371542,-90.7165232837285,2025-02-21,25.61,81.31,15.31
04011,18.0990717371542,-90.7165232837285,2025-02-22,25.02,82.42,6.9
04011,18.0990717371542,-90.7165232837285,2025-02-23,26.04,77.74,0.84
04011,18.0990717371542,-90.7165232837285,2025-02-24,26.07,75.81,0.91
04011,18.0990717371542,-90.7165232837285,2025-02-25,23.44,61.22,0.19
04011,18.0990717371542,-90.7165232837285,2025-02-26,22.98,61.81,0.13
04011,18.0990717371542,-90.7165232837285,2025-02-27,25.96,65.45,0.0
04011,18.0990717371542,-90.7165232837285,2025-02-28,26.67,63.6,0.0
04011,18.0990717371542,-90.7165232837285,2025-03-01,27.03,65.87,0.0
04011,18.0990717371542,-90.7165232837285,2025-03-02,27.86,64.77,0.0
04011,18.0990717371542,-90.7165232837285,2025-03-03,27.81,60.73,0.0
04011,18.0990717371542,-90.7165232837285,2025-03-04,27.94,60.51,0.0
04011,18.0990717371542,-90.7165232837285,2025-03-05,28.64,63.53,0.14
04011,18.0990717371542,-90.7165232837285,2025-03-06,28.5,66.42,0.39
04011,18.0990717371542,-90.7165232837285,2025-03-07,29.01,59.22,0.0
04011,18.0990717371542,-90.7165232837285,2025-03-08,29.74,58.54,0.0
