identifier,latitude,longitude,date,T2M,RH2M,PRECTOTCORR
04007,18.2734892150359,-91.9737752898172,2025-01-01,25.83,84.83,3.53
04007,18.2734892150359,-91.9737752898172,2025-01-02,24.54,88.25,8.78
04007,18.2734892150359,-91.9737752898172,2025-01-03,24.49,81.92,1.46
04007,18.2734892150359,-91.9737752898172,2025-01-04,24.24,76.19,0.09
04007,18.2734892150359,-91.9737752898172,2025-01-05,24.0,81.41,0.0
04007,18.2734892150359,-91.9737752898172,2025-01-06,24.93,86.42,0.72
04007,18.2734892150359,-91.9737752898172,2025-01-07,24.74,83.74,2.74
04007,18.2734892150359,-91.9737752898172,2025-01-08,24.31,77.49,0.47
04007,18.2734892150359,-91.9737752898172,2025-01-09,24.31,76.77,0.02
04007,18.2734892150359,-91.9737752898172,2025-01-10,25.33,81.18,0.69
04007,18.2734892150359,-91.9737752898172,2025-01-11,23.72,88.24,23.71
04007,18.2734892150359,-91.9737752898172,2025-01-12,24.62,82.75,0.15
04007,18.2734892150359,-91.9737752898172,2025-01-13,25.55,85.73,0.7
04007,18.2734892150359,-91.9737752898172,2025-01-14,26.07,83.63,2.72
04007,18.2734892150359,-91.9737752898172,2025-01-15,25.64,82.64,0.85
04007,18.2734892150359,-91.9737752898172,2025-01-16,24.86,85.5,2.23
04007,18.2734892150359,-91.9737752898172,2025-01-17,25.31,80.24,0.73
04007,18.2734892150359,-91.9737752898172,2025-01-18,25.09,80.82,0.06
04007,18.2734892150359,-91.9737752898172,2025-01-19,25.03,85.24,1.37
04007,18.2734892150359,-91.9737752898172,2025-01-20,24.78,82.45,2.62
04007,18.2734892150359,-91.9737752898172,2025-01-21,24.77,84.0,7.39
04007,18.2734892150359,-91.9737752898172,2025-01-22,21.43,79.93,8.16
04007,18.2734892150359,-91.9737752898172,2025-01-23,22.47,78.05,0.95
04007,18.2734892150359,-91.9737752898172,2025-01-24,22.58,80.7,3.28
04007,18.2734892150359,-91.9737752898172,2025-01-25,23.21,73.54,0.06
04007,18.2734892150359,-91.9737752898172,2025-01-26,22.64,77.68,0.02
04007,18.2734892150359,-91.9737752898172,2025-01-27,24.08,82.2,0.53
04007,18.2734892150359,-91.9737752898172,2025-01-28,25.19,82.93,0.4
04007,18.2734892150359,-91.9737752898172,2025-01-29,25.95,79.15,0.03
04007,18.2734892150359,-91.9737752898172,2025-01-30,26.83,80.04,0.02
04007,18.2734892150359,-91.9737752898172,2025-01-31,27.11,81.28,0.86
04007,18.2734892150359,-91.9737752898172,2025-02-01,26.53,85.03,10.06
04007,18.2734892150359,-91.9737752898172,2025-02-02,25.76,83.97,7.15
04007,18.2734892150359,-91.9737752898172,2025-02-03,25.72,80.96,1.3
04007,18.2734892150359,-91.9737752898172,2025-02-04,26.07,79.08,0.18
04007,18.2734892150359,-91.9737752898172,2025-02-05,26.17,79.27,0.88
04007,18.2734892150359,-91.9737752898172,2025-02-06,26.71,77.38,0.27
04007,18.2734892150359,-91.9737752898172,2025-02-07,26.52,73.86,0.06
04007,18.2734892150359,-91.9737752898172,2025-02-08,26.04,74.27,0.0
04007,18.2734892150359,-91.9737752898172,2025-02-09,27.1,74.49,0.0
04007,18.2734892150359,-91.9737752898172,2025-02-10,26.66,76.44,0.17
04007,18.2734892150359,-91.9737752898172,2025-02-11,26.77,71.59,0.07
04007,18.2734892150359,-91.9737752898172,2025-02-12,28.01,74.41,0.01
04007,18.2734892150359,-91.9737752898172,2025-02-13,28.26,75.26,1.36
04007,18.2734892150359,-91.9737752898172,2025-02-14,27.21,77.54,4.62
04007,18.2734892150359,-91.9737752898172,2025-02-15,27.16,78.16,0.72
04007,18.2734892150359,-91.9737752898172,2025-02-16,27.38,77.79,1.51
04007,18.2734892150359,-91.9737752898172,2025-02-17,27.05,80.46,4.1
04007,18.2734892150359,-91.9737752898172,2025-02-18,27.83,75.75,0.86
04007,18.2734892150359,-91.9737752898172,2025-02-19,27.03,80.3,2.54
04007,18.2734892150359,-91.9737752898172,2025-02-20,25.48,89.23,17.26
04007,18.2734892150359,-91.9737752898172,2025-02-21,26.04,81.21,7.02
04007,18.2734892150359,-91.9737752898172,2025-02-22,25.83,80.48,1.64
04007,18.2734892150359,-91.9737752898172,2025-02-23,26.29,79.12,0.99
04007,18.2734892150359,-91.9737752898172,2025-02-24,25.2,81.37,1.21
04007,18.2734892150359,-91.9737752898172,2025-02-25,23.22,65.75,0.04
04007,18.2734892150359,-91.9737752898172,2025-02-26,24.18,64.74,0.25
04007,18.2734892150359,-91.9737752898172,2025-02-27,25.86,73.42,0.02
04007,18.2734892150359,-91.9737752898172,2025-02-28,26.35,73.83,0.03
04007,18.2734892150359,-91.9737752898172,2025-03-01,26.52,75.36,0.02
04007,18.2734892150359,-91.9737752898172,2025-03-02,27.04,72.24,0.01
04007,18.2734892150359,-91.9737752898172,2025-03-03,27.99,67.51,0.0
04007,18.2734892150359,-91.9737752898172,2025-03-04,28.88,64.28,0.0
04007,18.2734892150359,-91.9737752898172,2025-03-05,27.6,72.56,0.15
04007,18.2734892150359,-91.9737752898172,2025-03-06,26.88,72.4,0.1
04007,18.2734892150359,-91.9737752898172,2025-03-07,28.66,67.57,0.0
04007,18.2734892150359,-91.9737752898172,2025-03-08,29.37,63.98,0.0
04007,18.2734892150359,-91.9737752898172,2025-03-09,28.42,72.92,0.19
04007,18.2734892150359,-91.9737752898172,2025-03-10,24.92,73.41,1.42
04007,18.2734892150359,-91.9737752898172,2025-03-11,24.87,65.23,0.13
04007,18.2734892150359,-91.9737752898172,2025-03-12,27.94,65.98,0.0
04007,18.2734892150359,-91.9737752898172,2025-03-13,28.86,65.65,0.02
04007,18.2734892150359,-91.9737752898172,2025-03-14,30.31,60.83,0.0
04007,18.2734892150359,-91.9737752898172,2025-03-15,30.56,62.12,0.01
04007,18.2734892150359,-91.9737752898172,2025-03-16,28.36,73.98,1.35
04007,18.2734892150359,-91.9737752898172,2025-03-17,25.78,64.72,0.04
04007,18.2734892150359,-91.9737752898172,2025-03-18,25.95,62.44,0.01
04007,18.2734892150359,-91.9737752898172,2025-03-19,28.38,63.26,0.0
04007,18.2734892150359,-91.9737752898172,2025-03-20,26.91,76.37,4.25
04007,18.2734892150359,-91.9737752898172,2025-03-21,25.96,70.79,1.24
04007,18.2734892150359,-91.9737752898172,2025-03-22,27.03,64.53,0.06
04007,18.2734892150359,-91.9737752898172,2025-03-23,28.04,60.22,0.28
04007,18.2734892150359,-91.9737752898172,2025-03-24,29.78,63.56,0.04
04007,18.2734892150359,-91.9737752898172,2025-03-25,28.84,65.71,0.02
04007,18.2734892150359,-91.9737752898172,2025-03-26,29.45,63.0,0.05
04007,18.2734892150359,-91.9737752898172,2025-03-27,29.8,58.5,0.09
04007,18.2734892150359,-91.9737752898172,2025-03-28,30.38,57.1,0.0
04007,18.2734892150359,-91.9737752898172,2025-03-29,30.78,58.03,0.0
04007,18.2734892150359,-91.9737752898172,2025-03-30,31.44,56.53,0.0
04007,18.2734892150359,-91.9737752898172,2025-03-31,31.41,59.76,0.01
04007,18.2734892150359,-91.9737752898172,2025-04-01,31.27,60.02,0.03
04007,18.2734892150359,-91.9737752898172,2025-04-02,32.93,53.18,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-03,33.3,52.05,0.1
04007,18.2734892150359,-91.9737752898172,2025-04-04,33.12,51.89,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-05,33.21,52.13,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-06,30.84,61.43,0.81
04007,18.2734892150359,-91.9737752898172,2025-04-07,26.51,79.97,14.3
04007,18.2734892150359,-91.9737752898172,2025-04-08,24.48,69.24,1.61
04007,18.2734892150359,-91.9737752898172,2025-04-09,24.13,63.08,0.12
04007,18.2734892150359,-91.9737752898172,2025-04-10,24.76,60.79,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-11,25.56,64.62,0.01
04007,18.2734892150359,-91.9737752898172,2025-04-12,25.15,66.74,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-13,26.27,63.42,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-14,27.7,62.84,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-15,27.88,61.1,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-16,27.43,64.74,0.03
04007,18.2734892150359,-91.9737752898172,2025-04-17,28.94,63.85,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-18,29.69,50.39,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-19,30.08,50.81,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-20,30.68,58.84,0.01
04007,18.2734892150359,-91.9737752898172,2025-04-21,29.52,64.15,2.02
04007,18.2734892150359,-91.9737752898172,2025-04-22,29.84,60.92,0.07
04007,18.2734892150359,-91.9737752898172,2025-04-23,29.87,58.35,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-24,30.13,59.71,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-25,29.96,59.47,0.0
04007,18.2734892150359,-91.9737752898172,2025-04-26,29.66,60.24,0.01
04007,18.2734892150359,-91.9737752898172,2025-04-27,29.63,60.82,1.72
04007,18.2734892150359,-91.9737752898172,2025-04-28,29.61,64.34,1.52
04007,18.2734892150359,-91.9737752898172,2025-04-29,30.04,60.43,0.03
04007,18.2734892150359,-91.9737752898172,2025-04-30,30.45,60.73,0.0
04007,18.2734892150359,-91.9737752898172,2025-05-01,31.27,57.38,0.0
04007,18.2734892150359,-91.9737752898172,2025-05-02,31.51,57.69,0.01
04007,18.2734892150359,-91.9737752898172,2025-05-03,31.79,58.59,0.1
04007,18.2734892150359,-91.9737752898172,2025-05-04,30.64,66.54,1.75
04007,18.2734892150359,-91.9737752898172,2025-05-05,32.54,59.59,1.26
04007,18.2734892150359,-91.9737752898172,2025-05-06,33.9,50.2,0.01
04007,18.2734892150359,-91.9737752898172,2025-05-07,33.75,48.74,0.0
04007,18.2734892150359,-91.9737752898172,2025-05-08,32.61,56.7,0.37
04007,18.2734892150359,-91.9737752898172,2025-05-09,31.86,63.07,3.93
04007,18.2734892150359,-91.9737752898172,2025-05-10,28.27,74.59,9.76
04007,18.2734892150359,-91.9737752898172,2025-05-11,27.73,65.39,0.27
04007,18.2734892150359,-91.9737752898172,2025-05-12,27.96,60.6,0.0
04007,18.2734892150359,-91.9737752898172,2025-05-13,30.05,62.29,0.03
04007,18.2734892150359,-91.9737752898172,2025-05-14,32.42,59.45,0.15
04007,18.2734892150359,-91.9737752898172,2025-05-15,33.65,53.68,0.06
04007,18.2734892150359,-91.9737752898172,2025-05-16,33.61,50.9,0.0
04007,18.2734892150359,-91.9737752898172,2025-05-17,32.95,54.75,0.01
04007,18.2734892150359,-91.9737752898172,2025-05-18,33.68,53.18,0.03
04007,18.2734892150359,-91.9737752898172,2025-05-19,33.92,50.13,0.0
04007,18.2734892150359,-91.9737752898172,2025-05-20,33.87,54.51,0.13
04007,18.2734892150359,-91.9737752898172,2025-05-21,32.99,59.11,0.27
04007,18.2734892150359,-91.9737752898172,2025-05-22,32.62,59.57,0.19
04007,18.2734892150359,-91.9737752898172,2025-05-23,32.53,60.32,1.41
04007,18.2734892150359,-91.9737752898172,2025-05-24,33.31,53.1,1.98
04007,18.2734892150359,-91.9737752898172,2025-05-25,33.45,50.85,0.05
04007,18.2734892150359,-91.9737752898172,2025-05-26,33.52,51.92,0.03
04007,18.2734892150359,-91.9737752898172,2025-05-27,33.49,54.15,0.42
04007,18.2734892150359,-91.9737752898172,2025-05-28,32.56,59.56,0.34
04007,18.2734892150359,-91.9737752898172,2025-05-29,32.59,59.95,4.25
04007,18.2734892150359,-91.9737752898172,2025-05-30,31.84,63.37,3.76
04007,18.2734892150359,-91.9737752898172,2025-05-31,31.52,62.67,1.2
04007,18.2734892150359,-91.9737752898172,2025-06-01,32.04,62.32,0.42
04007,18.2734892150359,-91.9737752898172,2025-06-02,32.41,63.31,0.33
04007,18.2734892150359,-91.9737752898172,2025-06-03,31.5,69.88,3.67
04007,18.2734892150359,-91.9737752898172,2025-06-04,29.95,77.98,7.04
04007,18.2734892150359,-91.9737752898172,2025-06-05,30.1,72.04,6.06
04007,18.2734892150359,-91.9737752898172,2025-06-06,31.24,64.09,0.25
04007,18.2734892150359,-91.9737752898172,2025-06-07,31.56,64.62,4.54
04007,18.2734892150359,-91.9737752898172,2025-06-08,31.55,66.19,1.45
04007,18.2734892150359,-91.9737752898172,2025-06-09,32.53,62.03,0.71
04007,18.2734892150359,-91.9737752898172,2025-06-10,32.55,57.02,0.22
04007,18.2734892150359,-91.9737752898172,2025-06-11,31.94,62.73,5.06
04007,18.2734892150359,-91.9737752898172,2025-06-12,30.78,69.77,3.5
04007,18.2734892150359,-91.9737752898172,2025-06-13,30.93,68.88,2.73
04007,18.2734892150359,-91.9737752898172,2025-06-14,31.22,66.43,1.45
04007,18.2734892150359,-91.9737752898172,2025-06-15,31.18,63.5,0.15
04007,18.2734892150359,-91.9737752898172,2025-06-16,30.66,66.84,2.0
04007,18.2734892150359,-91.9737752898172,2025-06-17,30.0,68.49,4.52
04007,18.2734892150359,-91.9737752898172,2025-06-18,28.59,80.89,12.38
04007,18.2734892150359,-91.9737752898172,2025-06-19,27.97,83.57,13.62
04007,18.2734892150359,-91.9737752898172,2025-06-20,28.83,76.19,3.53
04007,18.2734892150359,-91.9737752898172,2025-06-21,29.18,73.69,1.2
04007,18.2734892150359,-91.9737752898172,2025-06-22,29.75,69.39,0.73
04007,18.2734892150359,-91.9737752898172,2025-06-23,29.86,68.03,1.75
04007,18.2734892150359,-91.9737752898172,2025-06-24,28.74,76.22,12.52
04007,18.2734892150359,-91.9737752898172,2025-06-25,28.36,79.0,25.95
04007,18.2734892150359,-91.9737752898172,2025-06-26,28.04,81.6,13.54
04007,18.2734892150359,-91.9737752898172,2025-06-27,27.61,83.47,12.28
04007,18.2734892150359,-91.9737752898172,2025-06-28,27.8,85.51,62.72
04007,18.2734892150359,-91.9737752898172,2025-06-29,27.49,88.8,2.39
04007,18.2734892150359,-91.9737752898172,2025-06-30,27.91,85.75,1.65
