identifier,latitude,longitude,date,T2M,RH2M,PRECTOTCORR
04009,18.5506034151951,-90.4744298439883,2025-01-01,25.73,78.08,2.14
04009,18.5506034151951,-90.4744298439883,2025-01-02,23.69,85.57,1.79
04009,18.5506034151951,-90.4744298439883,2025-01-03,24.93,74.45,0.65
04009,18.5506034151951,-90.4744298439883,2025-01-04,23.9,68.55,0.04
04009,18.5506034151951,-90.4744298439883,2025-01-05,23.91,71.91,0.0
04009,18.5506034151951,-90.4744298439883,2025-01-06,26.21,72.0,0.57
04009,18.5506034151951,-90.4744298439883,2025-01-07,25.58,74.48,0.55
04009,18.5506034151951,-90.4744298439883,2025-01-08,25.11,67.79,0.07
04009,18.5506034151951,-90.4744298439883,2025-01-09,24.54,65.1,0.0
04009,18.5506034151951,-90.4744298439883,2025-01-10,26.14,67.53,0.02
04009,18.5506034151951,-90.4744298439883,2025-01-11,25.13,75.93,2.35
04009,18.5506034151951,-90.4744298439883,2025-01-12,25.9,70.82,0.48
04009,18.5506034151951,-90.4744298439883,2025-01-13,26.73,75.98,9.23
04009,18.5506034151951,-90.4744298439883,2025-01-14,26.52,75.81,5.95
04009,18.5506034151951,-90.4744298439883,2025-01-15,26.19,72.48,1.14
04009,18.5506034151951,-90.4744298439883,2025-01-16,26.04,69.3,0.15
04009,18.5506034151951,-90.4744298439883,2025-01-17,26.01,70.69,0.08
04009,18.5506034151951,-90.4744298439883,2025-01-18,25.91,65.53,0.0
04009,18.5506034151951,-90.4744298439883,2025-01-19,25.93,70.93,0.0
04009,18.5506034151951,-90.4744298439883,2025-01-20,26.28,71.33,0.06
04009,18.5506034151951,-90.4744298439883,2025-01-21,26.08,74.5,3.26
04009,18.5506034151951,-90.4744298439883,2025-01-22,21.35,76.1,3.77
04009,18.5506034151951,-90.4744298439883,2025-01-23,22.1,72.97,0.54
04009,18.5506034151951,-90.4744298439883,2025-01-24,23.14,70.49,0.49
04009,18.5506034151951,-90.4744298439883,2025-01-25,23.28,64.01,0.01
04009,18.5506034151951,-90.4744298439883,2025-01-26,23.24,67.22,0.0
04009,18.5506034151951,-90.4744298439883,2025-01-27,24.88,75.11,1.97
04009,18.5506034151951,-90.4744298439883,2025-01-28,26.29,73.06,0.92
04009,18.5506034151951,-90.4744298439883,2025-01-29,27.01,68.45,0.37
04009,18.5506034151951,-90.4744298439883,2025-01-30,28.05,67.96,0.0
04009,18.5506034151951,-90.4744298439883,2025-01-31,28.44,70.63,0.97
04009,18.5506034151951,-90.4744298439883,2025-02-01,27.2,75.4,4.25
04009,18.5506034151951,-90.4744298439883,2025-02-02,25.93,76.96,3.03
04009,18.5506034151951,-90.4744298439883,2025-02-03,25.87,73.6,1.34
04009,18.5506034151951,-90.4744298439883,2025-02-04,26.5,67.97,0.14
04009,18.5506034151951,-90.4744298439883,2025-02-05,26.26,72.86,1.4
04009,18.5506034151951,-90.4744298439883,2025-02-06,27.19,67.6,0.06
04009,18.5506034151951,-90.4744298439883,2025-02-07,26.86,62.23,0.0
04009,18.5506034151951,-90.4744298439883,2025-02-08,26.55,66.3,0.0
04009,18.5506034151951,-90.4744298439883,2025-02-09,28.05,61.65,0.0
