identifier,latitude,longitude,date,T2M,RH2M,PRECTOTCORR
04010,18.4023291226096,-89.6616420100542,2025-01-01,22.59,95.8,21.44
04010,18.4023291226096,-89.6616420100542,2025-01-02,22.27,93.66,5.78
04010,18.4023291226096,-89.6616420100542,2025-01-03,22.34,88.21,0.52
04010,18.4023291226096,-89.6616420100542,2025-01-04,21.02,86.31,0.01
04010,18.4023291226096,-89.6616420100542,2025-01-05,21.1,89.04,0.33
04010,18.4023291226096,-89.6616420100542,2025-01-06,23.83,89.98,3.05
04010,18.4023291226096,-89.6616420100542,2025-01-07,23.0,90.61,3.66
04010,18.4023291226096,-89.6616420100542,2025-01-08,21.28,88.09,0.53
04010,18.4023291226096,-89.6616420100542,2025-01-09,21.1,84.67,0.0
04010,18.4023291226096,-89.6616420100542,2025-01-10,21.73,87.46,0.0
04010,18.4023291226096,-89.6616420100542,2025-01-11,23.25,87.37,0.17
04010,18.4023291226096,-89.6616420100542,2025-01-12,23.04,87.29,0.09
04010,18.4023291226096,-89.6616420100542,2025-01-13,24.71,88.17,1.41
04010,18.4023291226096,-89.6616420100542,2025-01-14,23.87,88.95,0.66
04010,18.4023291226096,-89.6616420100542,2025-01-15,23.58,87.57,0.24
04010,18.4023291226096,-89.6616420100542,2025-01-16,23.62,85.49,0.0
04010,18.4023291226096,-89.6616420100542,2025-01-17,23.22,85.72,0.0
04010,18.4023291226096,-89.6616420100542,2025-01-18,22.71,85.83,0.0
04010,18.4023291226096,-89.6616420100542,2025-01-19,25.02,80.89,0.17
04010,18.4023291226096,-89.6616420100542,2025-01-20,23.36,88.7,6.53
04010,18.4023291226096,-89.6616420100542,2025-01-21,23.87,90.01,7.44
04010,18.4023291226096,-89.6616420100542,2025-01-22,20.58,86.97,6.46
04010,18.4023291226096,-89.6616420100542,2025-01-23,20.03,86.98,1.62
04010,18.4023291226096,-89.6616420100542,2025-01-24,20.63,84.33,0.54
04010,18.4023291226096,-89.6616420100542,2025-01-25,20.08,83.43,0.02
04010,18.4023291226096,-89.6616420100542,2025-01-26,19.97,86.32,0.7
04010,18.4023291226096,-89.6616420100542,2025-01-27,23.06,91.07,5.48
04010,18.4023291226096,-89.6616420100542,2025-01-28,23.71,87.58,0.72
04010,18.4023291226096,-89.6616420100542,2025-01-29,23.89,85.34,0.34
04010,18.4023291226096,-89.6616420100542,2025-01-30,24.29,88.98,6.67
04010,18.4023291226096,-89.6616420100542,2025-01-31,24.95,88.95,1.38
04010,18.4023291226096,-89.6616420100542,2025-02-01,24.35,90.51,8.34
04010,18.4023291226096,-89.6616420100542,2025-02-02,22.91,93.83,7.34
04010,18.4023291226096,-89.6616420100542,2025-02-03,23.3,89.54,4.6
04010,18.4023291226096,-89.6616420100542,2025-02-04,23.26,87.82,2.08
04010,18.4023291226096,-89.6616420100542,2025-02-05,23.52,89.25,5.9
04010,18.4023291226096,-89.6616420100542,2025-02-06,23.59,85.74,0.05
04010,18.4023291226096,-89.6616420100542,2025-02-07,22.63,84.88,0.41
04010,18.4023291226096,-89.6616420100542,2025-02-08,22.73,87.01,0.55
04010,18.4023291226096,-89.6616420100542,2025-02-09,24.06,85.38,1.52
04010,18.4023291226096,-89.6616420100542,2025-02-10,23.96,85.08,0.42
04010,18.4023291226096,-89.6616420100542,2025-02-11,23.32,86.07,2.17
04010,18.4023291226096,-89.6616420100542,2025-02-12,24.97,82.71,0.21
04010,18.4023291226096,-89.6616420100542,2025-02-13,25.46,82.87,0.86
04010,18.4023291226096,-89.6616420100542,2025-02-14,24.18,87.7,6.06
04010,18.4023291226096,-89.6616420100542,2025-02-15,24.81,82.82,0.62
04010,18.4023291226096,-89.6616420100542,2025-02-16,25.12,82.26,0.58
04010,18.4023291226096,-89.6616420100542,2025-02-17,24.47,87.09,4.37
04010,18.4023291226096,-89.6616420100542,2025-02-18,24.96,80.71,0.51
04010,18.4023291226096,-89.6616420100542,2025-02-19,25.5,80.48,0.32
04010,18.4023291226096,-89.6616420100542,2025-02-20,24.85,86.09,8.88
04010,18.4023291226096,-89.6616420100542,2025-02-21,24.22,84.02,5.3
04010,18.4023291226096,-89.6616420100542,2025-02-22,23.78,86.27,5.23
04010,18.4023291226096,-89.6616420100542,2025-02-23,24.95,80.73,0.4
04010,18.4023291226096,-89.6616420100542,2025-02-24,25.7,75.62,0.28
04010,18.4023291226096,-89.6616420100542,2025-02-25,22.83,58.21,0.03
04010,18.4023291226096,-89.6616420100542,2025-02-26,21.58,68.33,0.0
